감지일자,SKEL_ID,SKEL_지점명,거리(km),경쟁사_ID,경쟁사_지점명,운영사,용량,경쟁사_주소,총용량
2025-12-19,ST511305,전통시장공영주차장,0.981,ST511314,청산2길 공영주차장,SK일렉링크,,강원특별자치도 원주시 학성동 1044-24,100.0
2025-12-19,ST511314,청산2길 공영주차장,0.0,ST511314,청산2길 공영주차장,SK일렉링크,,강원특별자치도 원주시 학성동 1044-24,100.0
2025-12-19,ST511314,청산2길 공영주차장,0.0,ST511314,청산2길 공영주차장,SK일렉링크,,강원특별자치도 원주시 학성동 1044-24,100.0
2025-12-19,ST421308,원주시민협동조합(외부인이용가능),0.149,ST511315,우산일반산업단지 공영주차장,SK일렉링크,,강원특별자치도 원주시 우산동 572-2,200.0
2025-12-19,ST421308,원주시민협동조합(외부인이용가능),0.149,ST511315,우산일반산업단지 공영주차장,SK일렉링크,,강원특별자치도 원주시 우산동 572-2,200.0
2025-12-19,ST421308,원주시민협동조합(외부인이용가능),0.149,ST511315,우산일반산업단지 공영주차장,SK일렉링크,,강원특별자치도 원주시 우산동 572-2,200.0
2025-12-19,ST421308,원주시민협동조합(외부인이용가능),0.149,ST511315,우산일반산업단지 공영주차장,SK일렉링크,,강원특별자치도 원주시 우산동 572-2,200.0
2025-12-19,ST421308,원주시민협동조합(외부인이용가능),0.149,ST511315,우산일반산업단지 공영주차장,SK일렉링크,,강원특별자치도 원주시 우산동 572-2,200.0
2025-12-19,ST421308,원주시민협동조합(외부인이용가능),0.149,ST511315,우산일반산업단지 공영주차장,SK일렉링크,,강원특별자치도 원주시 우산동 572-2,200.0
2025-12-19,ST421308,원주시민협동조합(외부인이용가능),0.149,ST511315,우산일반산업단지 공영주차장,SK일렉링크,,강원특별자치도 원주시 우산동 572-2,200.0
2025-12-19,ST421308,원주시민협동조합(외부인이용가능),0.149,ST511315,우산일반산업단지 공영주차장,SK일렉링크,,강원특별자치도 원주시 우산동 572-2,200.0
2025-12-19,ST421328,원주환경체육단지,0.948,ST511315,우산일반산업단지 공영주차장,SK일렉링크,,강원특별자치도 원주시 우산동 572-2,200.0
2025-12-19,ST421328,원주환경체육단지,0.948,ST511315,우산일반산업단지 공영주차장,SK일렉링크,,강원특별자치도 원주시 우산동 572-2,200.0
2025-12-19,ST511315,우산일반산업단지 공영주차장,0.0,ST511315,우산일반산업단지 공영주차장,SK일렉링크,,강원특별자치도 원주시 우산동 572-2,200.0
2025-12-19,ST511315,우산일반산업단지 공영주차장,0.0,ST511315,우산일반산업단지 공영주차장,SK일렉링크,,강원특별자치도 원주시 우산동 572-2,200.0
2025-12-19,ST511315,우산일반산업단지 공영주차장,0.0,ST511315,우산일반산업단지 공영주차장,SK일렉링크,,강원특별자치도 원주시 우산동 572-2,200.0
2025-12-19,ST511315,우산일반산업단지 공영주차장,0.0,ST511315,우산일반산업단지 공영주차장,SK일렉링크,,강원특별자치도 원주시 우산동 572-2,200.0
2025-12-19,ST511501,명주택시(외부인 이용가능),0.0,ST511501,명주택시(외부인 이용가능),SK일렉링크,,강원특별자치도 강릉시 연곡면 남평길 27-17,200.0
2025-12-19,ST511501,명주택시(외부인 이용가능),0.0,ST511501,명주택시(외부인 이용가능),SK일렉링크,,강원특별자치도 강릉시 연곡면 남평길 27-17,200.0
2025-12-19,ST511501,명주택시(외부인 이용가능),0.0,ST511501,명주택시(외부인 이용가능),SK일렉링크,,강원특별자치도 강릉시 연곡면 남평길 27-17,200.0
2025-12-19,ST511501,명주택시(외부인 이용가능),0.0,ST511501,명주택시(외부인 이용가능),SK일렉링크,,강원특별자치도 강릉시 연곡면 남평길 27-17,200.0
2025-12-19,ST511502,한국도로공사 강릉지사,0.0,ST511502,한국도로공사 강릉지사,SK일렉링크,,강원특별자치도 강릉시 성산면 소목길 118,100.0
2025-12-19,ST511502,한국도로공사 강릉지사,0.0,ST511502,한국도로공사 강릉지사,SK일렉링크,,강원특별자치도 강릉시 성산면 소목길 118,100.0
2025-12-19,ST512102,한국도로공사 연수원,0.0,ST512102,한국도로공사 연수원,SK일렉링크,,강원특별자치도 속초시 노학동 753-25 한국도로공사연수원,100.0
2025-12-19,ST512102,한국도로공사 연수원,0.0,ST512102,한국도로공사 연수원,SK일렉링크,,강원특별자치도 속초시 노학동 753-25 한국도로공사연수원,100.0
2025-12-19,ST517201,한국도로공사 홍천지사,0.0,ST517201,한국도로공사 홍천지사,SK일렉링크,,강원특별자치도 홍천군 홍천읍 설악로 1374,100.0
2025-12-19,ST517201,한국도로공사 홍천지사,0.0,ST517201,한국도로공사 홍천지사,SK일렉링크,,강원특별자치도 홍천군 홍천읍 설악로 1374,100.0
2025-12-19,ST601174,중앙,0.087,ST517201,한국도로공사 홍천지사,SK일렉링크,,강원특별자치도 홍천군 홍천읍 설악로 1374,100.0
2025-12-19,ST601174,중앙,0.087,ST517201,한국도로공사 홍천지사,SK일렉링크,,강원특별자치도 홍천군 홍천읍 설악로 1374,100.0
2025-12-19,ST517601,한국도로공사 대관령지사,0.0,ST517601,한국도로공사 대관령지사,SK일렉링크,,강원특별자치도 평창군 진부면 진부중앙로 203-5,100.0
2025-12-19,ST517601,한국도로공사 대관령지사,0.0,ST517601,한국도로공사 대관령지사,SK일렉링크,,강원특별자치도 평창군 진부면 진부중앙로 203-5,100.0
2025-12-19,ST518302,한국도로공사 양양지사,0.0,ST518302,한국도로공사 양양지사,SK일렉링크,,강원특별자치도 양양군 서면 곰밭길 141,100.0
2025-12-19,ST518302,한국도로공사 양양지사,0.0,ST518302,한국도로공사 양양지사,SK일렉링크,,강원특별자치도 양양군 서면 곰밭길 141,100.0
2025-12-19,ST441319,현대자동차 천안중부지점,0.409,ST600035,코레일 쌍용역,SK일렉링크,,충청남도 천안시 서북구 월봉로 14,200.0
2025-12-19,ST441319,현대자동차 천안중부지점,0.409,ST600035,코레일 쌍용역,SK일렉링크,,충청남도 천안시 서북구 월봉로 14,200.0
2025-12-19,ST441329,이마트 천안점,0.634,ST600035,코레일 쌍용역,SK일렉링크,,충청남도 천안시 서북구 월봉로 14,200.0
2025-12-19,ST441329,이마트 천안점,0.634,ST600035,코레일 쌍용역,SK일렉링크,,충청남도 천안시 서북구 월봉로 14,200.0
2025-12-19,ST441329,이마트 천안점,0.634,ST600035,코레일 쌍용역,SK일렉링크,,충청남도 천안시 서북구 월봉로 14,200.0
2025-12-19,ST441329,이마트 천안점,0.634,ST600035,코레일 쌍용역,SK일렉링크,,충청남도 천안시 서북구 월봉로 14,200.0
2025-12-19,ST441329,이마트 천안점,0.634,ST600035,코레일 쌍용역,SK일렉링크,,충청남도 천안시 서북구 월봉로 14,200.0
2025-12-19,ST441329,이마트 천안점,0.634,ST600035,코레일 쌍용역,SK일렉링크,,충청남도 천안시 서북구 월봉로 14,200.0
2025-12-19,ST600035,코레일 쌍용역,0.0,ST600035,코레일 쌍용역,SK일렉링크,,충청남도 천안시 서북구 월봉로 14,200.0
2025-12-19,ST600035,코레일 쌍용역,0.0,ST600035,코레일 쌍용역,SK일렉링크,,충청남도 천안시 서북구 월봉로 14,200.0
2025-12-19,ST600049,충남 개인택시운송사업조합,0.0,ST600049,충남 개인택시운송사업조합,SK일렉링크,,충청남도 보령시 남포면 관동길 15,200.0
2025-12-19,ST600049,충남 개인택시운송사업조합,0.0,ST600049,충남 개인택시운송사업조합,SK일렉링크,,충청남도 보령시 남포면 관동길 15,200.0
2025-12-19,ST600049,충남 개인택시운송사업조합,0.0,ST600049,충남 개인택시운송사업조합,SK일렉링크,,충청남도 보령시 남포면 관동길 15,200.0
2025-12-19,ST600049,충남 개인택시운송사업조합,0.0,ST600049,충남 개인택시운송사업조합,SK일렉링크,,충청남도 보령시 남포면 관동길 15,200.0
2025-12-19,ST600185,코레일 천안역,0.0,ST600185,코레일 천안역,SK일렉링크,,충청남도 천안시 동남구 대흥로 239,100.0
2025-12-19,ST600186,코레일 배방역,0.0,ST600186,코레일 배방역,SK일렉링크,,충청남도 아산시 배방읍 온천대로 1967,100.0
2025-12-19,ST600773,배방읍 공수리 제2공영주차장,0.125,ST600186,코레일 배방역,SK일렉링크,,충청남도 아산시 배방읍 온천대로 1967,100.0
2025-12-19,ST600774,배방읍 공수리 제3공영주차장,0.328,ST600186,코레일 배방역,SK일렉링크,,충청남도 아산시 배방읍 온천대로 1967,100.0
2025-12-19,ST600774,배방읍 공수리 제3공영주차장,0.328,ST600186,코레일 배방역,SK일렉링크,,충청남도 아산시 배방읍 온천대로 1967,100.0
2025-12-19,ST600191,코레일 성환역,0.0,ST600191,코레일 성환역,SK일렉링크,,충청남도 천안시 서북구 성환읍 성환1로 237-5,100.0
2025-12-19,ST441804,이마트 보령점,0.357,ST600196,코레일 대천역,SK일렉링크,,충청남도 보령시 대해로 116,100.0
2025-12-19,ST441804,이마트 보령점,0.357,ST600196,코레일 대천역,SK일렉링크,,충청남도 보령시 대해로 116,100.0
2025-12-19,ST600196,코레일 대천역,0.0,ST600196,코레일 대천역,SK일렉링크,,충청남도 보령시 대해로 116,100.0
2025-12-19,ST600196,코레일 대천역,0.0,ST600196,코레일 대천역,SK일렉링크,,충청남도 보령시 대해로 116,100.0
2025-12-19,ST600803,대천역전장례식장,0.463,ST600196,코레일 대천역,SK일렉링크,,충청남도 보령시 대해로 116,100.0
2025-12-19,ST600803,대천역전장례식장,0.463,ST600196,코레일 대천역,SK일렉링크,,충청남도 보령시 대해로 116,100.0
2025-12-19,ST600803,대천역전장례식장,0.463,ST600196,코레일 대천역,SK일렉링크,,충청남도 보령시 대해로 116,100.0
2025-12-19,ST600803,대천역전장례식장,0.463,ST600196,코레일 대천역,SK일렉링크,,충청남도 보령시 대해로 116,100.0
2025-12-19,ST442006,기아자동차 온천대리점,0.979,ST600223,코레일 온양온천역,SK일렉링크,,충청남도 아산시 온천대로 1496,100.0
2025-12-19,ST600223,코레일 온양온천역,0.0,ST600223,코레일 온양온천역,SK일렉링크,,충청남도 아산시 온천대로 1496,100.0
2025-12-19,ST600223,코레일 온양온천역,0.0,ST600223,코레일 온양온천역,SK일렉링크,,충청남도 아산시 온천대로 1496,100.0
2025-12-19,ST600770,모종동 제1공영주차장,0.991,ST600223,코레일 온양온천역,SK일렉링크,,충청남도 아산시 온천대로 1496,100.0
2025-12-19,ST600771,온천동 제2공영주차장,0.573,ST600223,코레일 온양온천역,SK일렉링크,,충청남도 아산시 온천대로 1496,100.0
2025-12-19,ST600771,온천동 제2공영주차장,0.573,ST600223,코레일 온양온천역,SK일렉링크,,충청남도 아산시 온천대로 1496,100.0
2025-12-19,ST600772,온천동 제3공영주차장,0.853,ST600223,코레일 온양온천역,SK일렉링크,,충청남도 아산시 온천대로 1496,100.0
2025-12-19,ST600772,온천동 제3공영주차장,0.853,ST600223,코레일 온양온천역,SK일렉링크,,충청남도 아산시 온천대로 1496,100.0
2025-12-19,ST600781,온양2동 공영주차장,0.252,ST600223,코레일 온양온천역,SK일렉링크,,충청남도 아산시 온천대로 1496,100.0
2025-12-19,ST600225,코레일 공주역,0.0,ST600225,코레일 공주역,SK일렉링크,,충청남도 공주시 이인면 새빛로 100,100.0
2025-12-19,ST600225,코레일 공주역,0.0,ST600225,코레일 공주역,SK일렉링크,,충청남도 공주시 이인면 새빛로 100,100.0
2025-12-19,ST421502,기아자동차 신강릉지점,0.71,ST600307,코레일 강릉역(제1주차장),SK일렉링크,,강원특별자치도 강릉시 강릉대로303번길 8-3,200.0
2025-12-19,ST600307,코레일 강릉역(제1주차장),0.0,ST600307,코레일 강릉역(제1주차장),SK일렉링크,,강원특별자치도 강릉시 강릉대로303번길 8-3,200.0
2025-12-19,ST600307,코레일 강릉역(제1주차장),0.0,ST600307,코레일 강릉역(제1주차장),SK일렉링크,,강원특별자치도 강릉시 강릉대로303번길 8-3,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421501,이마트 강릉점(야외1층주차장),0.102,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421506,강릉시민택시협동조합(외부인이용가능입구좌측,0.862,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421506,강릉시민택시협동조합(외부인이용가능입구좌측,0.862,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421506,강릉시민택시협동조합(외부인이용가능입구좌측,0.862,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421506,강릉시민택시협동조합(외부인이용가능입구좌측,0.862,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421508,강릉개인택시충전소,0.613,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421508,강릉개인택시충전소,0.613,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421508,강릉개인택시충전소,0.613,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421508,강릉개인택시충전소,0.613,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421510,강릉시민택시협동조합(외부인이용가능입구우,0.862,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST421510,강릉시민택시협동조합(외부인이용가능입구우,0.862,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST600330,맥도날드 강릉송정DT점,0.0,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST600330,맥도날드 강릉송정DT점,0.0,ST600330,맥도날드 강릉송정DT점,SK일렉링크,,강원특별자치도 강릉시 송정동 546-4,200.0
2025-12-19,ST600332,기아 대룡대리점,0.0,ST600332,기아 대룡대리점,SK일렉링크,,충청남도 계룡시 계룡대로 251,100.0
2025-12-19,ST600964,금암 제1공영주차장,0.762,ST600332,기아 대룡대리점,SK일렉링크,,충청남도 계룡시 계룡대로 251,100.0
2025-12-19,ST600964,금암 제1공영주차장,0.762,ST600332,기아 대룡대리점,SK일렉링크,,충청남도 계룡시 계룡대로 251,100.0
2025-12-19,ST600966,금암 제4공영주차장,0.772,ST600332,기아 대룡대리점,SK일렉링크,,충청남도 계룡시 계룡대로 251,100.0
2025-12-19,ST600966,금암 제4공영주차장,0.772,ST600332,기아 대룡대리점,SK일렉링크,,충청남도 계룡시 계룡대로 251,100.0
2025-12-19,ST600967,계룡역 공영주차장,0.518,ST600332,기아 대룡대리점,SK일렉링크,,충청남도 계룡시 계룡대로 251,100.0
2025-12-19,ST600967,계룡역 공영주차장,0.518,ST600332,기아 대룡대리점,SK일렉링크,,충청남도 계룡시 계룡대로 251,100.0
2025-12-19,ST600341,동대센트럴파크,0.0,ST600341,동대센트럴파크,SK일렉링크,,충청남도 보령시 한내로터리길 165,100.0
2025-12-19,ST600341,동대센트럴파크,0.0,ST600341,동대센트럴파크,SK일렉링크,,충청남도 보령시 한내로터리길 165,100.0
2025-12-19,ST600350,기아오토큐 서천서비스,0.0,ST600350,기아오토큐 서천서비스,SK일렉링크,,충청남도 서천군 서천읍 서문로 10,100.0
2025-12-19,ST600350,기아오토큐 서천서비스,0.0,ST600350,기아오토큐 서천서비스,SK일렉링크,,충청남도 서천군 서천읍 서문로 10,100.0
2025-12-19,ST421104,기아자동차 신춘천지점,0.095,ST600361,현대자동차 춘천북부지점,SK일렉링크,,강원특별자치도 춘천시 동내면 춘천순환로 171,100.0
2025-12-19,ST600361,현대자동차 춘천북부지점,0.0,ST600361,현대자동차 춘천북부지점,SK일렉링크,,강원특별자치도 춘천시 동내면 춘천순환로 171,100.0
2025-12-19,ST600361,현대자동차 춘천북부지점,0.0,ST600361,현대자동차 춘천북부지점,SK일렉링크,,강원특별자치도 춘천시 동내면 춘천순환로 171,100.0
2025-12-19,ST600378,부여 군청주차장,0.0,ST600378,부여 군청주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 732-4,200.0
2025-12-19,ST600378,부여 군청주차장,0.0,ST600378,부여 군청주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 732-4,200.0
2025-12-19,ST600379,부여 궁남지 동문주차장,0.516,ST600378,부여 군청주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 732-4,200.0
2025-12-19,ST600379,부여 궁남지 동문주차장,0.516,ST600378,부여 군청주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 732-4,200.0
2025-12-19,ST600383,부여 공영주차타워,0.533,ST600378,부여 군청주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 732-4,200.0
2025-12-19,ST600383,부여 공영주차타워,0.533,ST600378,부여 군청주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 732-4,200.0
2025-12-19,ST600383,부여 공영주차타워,0.533,ST600378,부여 군청주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 732-4,200.0
2025-12-19,ST600383,부여 공영주차타워,0.533,ST600378,부여 군청주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 732-4,200.0
2025-12-19,ST600384,부여 백강 공영주차장,0.607,ST600378,부여 군청주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 732-4,200.0
2025-12-19,ST600384,부여 백강 공영주차장,0.607,ST600378,부여 군청주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 732-4,200.0
2025-12-19,ST600386,부여 문화원,0.826,ST600378,부여 군청주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 732-4,200.0
2025-12-19,ST600386,부여 문화원,0.826,ST600378,부여 군청주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 732-4,200.0
2025-12-19,ST600387,부여 시장,0.718,ST600378,부여 군청주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 732-4,200.0
2025-12-19,ST600387,부여 시장,0.718,ST600378,부여 군청주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 732-4,200.0
2025-12-19,ST600378,부여 군청주차장,0.516,ST600379,부여 궁남지 동문주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 152-1,100.0
2025-12-19,ST600378,부여 군청주차장,0.516,ST600379,부여 궁남지 동문주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 152-1,100.0
2025-12-19,ST600379,부여 궁남지 동문주차장,0.0,ST600379,부여 궁남지 동문주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 152-1,100.0
2025-12-19,ST600379,부여 궁남지 동문주차장,0.0,ST600379,부여 궁남지 동문주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 152-1,100.0
2025-12-19,ST600383,부여 공영주차타워,0.873,ST600379,부여 궁남지 동문주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 152-1,100.0
2025-12-19,ST600383,부여 공영주차타워,0.873,ST600379,부여 궁남지 동문주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 152-1,100.0
2025-12-19,ST600383,부여 공영주차타워,0.873,ST600379,부여 궁남지 동문주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 152-1,100.0
2025-12-19,ST600383,부여 공영주차타워,0.873,ST600379,부여 궁남지 동문주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 152-1,100.0
2025-12-19,ST600386,부여 문화원,0.837,ST600379,부여 궁남지 동문주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 152-1,100.0
2025-12-19,ST600386,부여 문화원,0.837,ST600379,부여 궁남지 동문주차장,SK일렉링크,,충청남도 부여군 부여읍 동남리 152-1,100.0
2025-12-19,ST600380,부여 서울농장,0.0,ST600380,부여 서울농장,SK일렉링크,,충청남도 부여군 장암면 정암리 347,100.0
2025-12-19,ST600380,부여 서울농장,0.0,ST600380,부여 서울농장,SK일렉링크,,충청남도 부여군 장암면 정암리 347,100.0
2025-12-19,ST600381,부여 부소산성 관광주차장,0.0,ST600381,부여 부소산성 관광주차장,SK일렉링크,,충청남도 부여군 부여읍 관북리 112-1,100.0
2025-12-19,ST600381,부여 부소산성 관광주차장,0.0,ST600381,부여 부소산성 관광주차장,SK일렉링크,,충청남도 부여군 부여읍 관북리 112-1,100.0
2025-12-19,ST600382,부여 구드래 공영주차장,0.546,ST600381,부여 부소산성 관광주차장,SK일렉링크,,충청남도 부여군 부여읍 관북리 112-1,100.0
2025-12-19,ST600382,부여 구드래 공영주차장,0.546,ST600381,부여 부소산성 관광주차장,SK일렉링크,,충청남도 부여군 부여읍 관북리 112-1,100.0
2025-12-19,ST600383,부여 공영주차타워,0.489,ST600381,부여 부소산성 관광주차장,SK일렉링크,,충청남도 부여군 부여읍 관북리 112-1,100.0
2025-12-19,ST600383,부여 공영주차타워,0.489,ST600381,부여 부소산성 관광주차장,SK일렉링크,,충청남도 부여군 부여읍 관북리 112-1,100.0
2025-12-19,ST600383,부여 공영주차타워,0.489,ST600381,부여 부소산성 관광주차장,SK일렉링크,,충청남도 부여군 부여읍 관북리 112-1,100.0
2025-12-19,ST600383,부여 공영주차타워,0.489,ST600381,부여 부소산성 관광주차장,SK일렉링크,,충청남도 부여군 부여읍 관북리 112-1,100.0
2025-12-19,ST600386,부여 문화원,0.643,ST600381,부여 부소산성 관광주차장,SK일렉링크,,충청남도 부여군 부여읍 관북리 112-1,100.0
2025-12-19,ST600386,부여 문화원,0.643,ST600381,부여 부소산성 관광주차장,SK일렉링크,,충청남도 부여군 부여읍 관북리 112-1,100.0
2025-12-19,ST600387,부여 시장,0.61,ST600381,부여 부소산성 관광주차장,SK일렉링크,,충청남도 부여군 부여읍 관북리 112-1,100.0
2025-12-19,ST600387,부여 시장,0.61,ST600381,부여 부소산성 관광주차장,SK일렉링크,,충청남도 부여군 부여읍 관북리 112-1,100.0
2025-12-19,ST600381,부여 부소산성 관광주차장,0.546,ST600382,부여 구드래 공영주차장,SK일렉링크,,충청남도 부여군 부여읍 구교리 112-1,100.0
2025-12-19,ST600381,부여 부소산성 관광주차장,0.546,ST600382,부여 구드래 공영주차장,SK일렉링크,,충청남도 부여군 부여읍 구교리 112-1,100.0
2025-12-19,ST600382,부여 구드래 공영주차장,0.0,ST600382,부여 구드래 공영주차장,SK일렉링크,,충청남도 부여군 부여읍 구교리 112-1,100.0
2025-12-19,ST600382,부여 구드래 공영주차장,0.0,ST600382,부여 구드래 공영주차장,SK일렉링크,,충청남도 부여군 부여읍 구교리 112-1,100.0
2025-12-19,ST600383,부여 공영주차타워,0.775,ST600382,부여 구드래 공영주차장,SK일렉링크,,충청남도 부여군 부여읍 구교리 112-1,100.0
2025-12-19,ST600383,부여 공영주차타워,0.775,ST600382,부여 구드래 공영주차장,SK일렉링크,,충청남도 부여군 부여읍 구교리 112-1,100.0
2025-12-19,ST600383,부여 공영주차타워,0.775,ST600382,부여 구드래 공영주차장,SK일렉링크,,충청남도 부여군 부여읍 구교리 112-1,100.0
2025-12-19,ST600383,부여 공영주차타워,0.775,ST600382,부여 구드래 공영주차장,SK일렉링크,,충청남도 부여군 부여읍 구교리 112-1,100.0
2025-12-19,ST600384,부여 백강 공영주차장,0.906,ST600382,부여 구드래 공영주차장,SK일렉링크,,충청남도 부여군 부여읍 구교리 112-1,100.0
2025-12-19,ST600384,부여 백강 공영주차장,0.906,ST600382,부여 구드래 공영주차장,SK일렉링크,,충청남도 부여군 부여읍 구교리 112-1,100.0
2025-12-19,ST600387,부여 시장,0.522,ST600382,부여 구드래 공영주차장,SK일렉링크,,충청남도 부여군 부여읍 구교리 112-1,100.0
2025-12-19,ST600387,부여 시장,0.522,ST600382,부여 구드래 공영주차장,SK일렉링크,,충청남도 부여군 부여읍 구교리 112-1,100.0
2025-12-19,ST600378,부여 군청주차장,0.533,ST600383,부여 공영주차타워,SK일렉링크,,충청남도 부여군 부여읍 구아리 272,200.0
2025-12-19,ST600378,부여 군청주차장,0.533,ST600383,부여 공영주차타워,SK일렉링크,,충청남도 부여군 부여읍 구아리 272,200.0
2025-12-19,ST600379,부여 궁남지 동문주차장,0.873,ST600383,부여 공영주차타워,SK일렉링크,,충청남도 부여군 부여읍 구아리 272,200.0
2025-12-19,ST600379,부여 궁남지 동문주차장,0.873,ST600383,부여 공영주차타워,SK일렉링크,,충청남도 부여군 부여읍 구아리 272,200.0
2025-12-19,ST600381,부여 부소산성 관광주차장,0.489,ST600383,부여 공영주차타워,SK일렉링크,,충청남도 부여군 부여읍 구아리 272,200.0
2025-12-19,ST600381,부여 부소산성 관광주차장,0.489,ST600383,부여 공영주차타워,SK일렉링크,,충청남도 부여군 부여읍 구아리 272,200.0
